timestamp,claim_id,claimant,policy,match_start,match_end,match_duration,video_id/url,body_text,raw_headers,sender_email
2025-08-20T12:00:17Z,C-100000,LabelAgent Co,monetize,282,294,12,vid_8970,Notice: Content identified via automated reference match. Monetization redirected.,X-Mailer: ClaimBot/1.4; Message-ID: <90qj9w9dbug5@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:04:01Z,C-100109,UMG Rights Ops,monetize,498,558,60,vid_5561,Automated notification: content match detected. You may dispute if you believe this is fair use.,X-Mailer: ClaimBot/1.4; Message-ID: <7v3vavigetql@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:05:38Z,C-100110,LabelAgent Co,block,52,92,40,vid_9066,Notice: Content identified via automated reference match. Monetization redirected.,X-Mailer: ClaimBot/1.4; Message-ID: <7p260fbe7hzk@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:06:28Z,C-100111,UMG Rights Ops,track,359,364,5,vid_6729,Automated claim: match detected in your upload. Policy applied per rights holder.,X-Mailer: ClaimBot/1.4; Message-ID: <91laa9sct1sq@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:07:07Z,C-100112,LabelAgent Co,track,247,307,60,vid_8416,This is to inform you that content in your video matched our reference. Monetization status updated.,X-Mailer: ClaimBot/1.4; Message-ID: <vzi5bzgfard8@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:08:01Z,C-100113,UMG Automations LLC,monetize,333,358,25,vid_2999,Automated policy action based on content match. Please review claimed segments.,X-Mailer: ClaimBot/1.4; Message-ID: <axk4yledx57d@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:09:14Z,C-100114,LabelAgent Co,monetize,480,483,3,vid_7249,Automated notification: content match detected. You may dispute if you believe this is fair use.,X-Mailer: ClaimBot/1.4; Message-ID: <261a0fsgm1mm@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:10:33Z,C-100115,UMG Rights Ops,monetize,14,22,8,vid_6271,Notice: Content identified via automated reference match. Monetization redirected.,X-Mailer: ClaimBot/1.4; Message-ID: <oq5t99pjraod@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:11:11Z,C-100116,UMG Rights Ops,monetize,114,174,60,vid_1331,Automated claim: match detected in your upload. Policy applied per rights holder.,X-Mailer: ClaimBot/1.4; Message-ID: <uupck9qn9mbt@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:12:22Z,C-100117,UMG Rights Ops,track,114,139,25,vid_2949,This is to inform you that content in your video matched our reference. Monetization status updated.,X-Mailer: ClaimBot/1.4; Message-ID: <j127xguut0d5@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:13:17Z,C-100118,UMG Automations LLC,monetize,347,365,18,vid_4834,Automated policy action based on content match. Please review claimed segments.,X-Mailer: ClaimBot/1.4; Message-ID: <22nbiwd3v71w@claims.umg>,no-reply@claims.umg.example
2025-08-20T14:14:16Z,C-100119,UMG Automations LLC,block,442,450,8,vid_2419,Automated notification: content match detected. You may dispute if you believe this is fair use.,X-Mailer: ClaimBot/1.4; Message-ID: <k73rldghgm2r@claims.umg>,no-reply@claims.umg.example
